split_regime,design,pool,task,task_type,candidate_count,anchor_scheme,oracle_opportunity_gain_mean,oracle_opportunity_gain_n_seed_blocks,oracle_opportunity_gain_n_outer_units,oracle_opportunity_gain_low,oracle_opportunity_gain_high,selected_model_gain_mean,selected_model_gain_n_seed_blocks,selected_model_gain_n_outer_units,selected_model_gain_low,selected_model_gain_high,same_unit_selection_gap_mean,same_unit_selection_gap_n_seed_blocks,same_unit_selection_gap_n_outer_units,same_unit_selection_gap_low,same_unit_selection_gap_high,range_normalized_selection_loss_mean,range_normalized_selection_loss_n_seed_blocks,range_normalized_selection_loss_n_outer_units,range_normalized_selection_loss_low,range_normalized_selection_loss_high,chance_adjusted_hit3_mean,chance_adjusted_hit3_n_seed_blocks,chance_adjusted_hit3_n_outer_units,chance_adjusted_hit3_low,chance_adjusted_hit3_high,chance_adjusted_mrr_mean,chance_adjusted_mrr_n_seed_blocks,chance_adjusted_mrr_n_outer_units,chance_adjusted_mrr_low,chance_adjusted_mrr_high,cross_fitted_selection_gap_mean,cross_fitted_selection_gap_n_seed_blocks,cross_fitted_selection_gap_n_outer_units,cross_fitted_selection_gap_low,cross_fitted_selection_gap_high,audit_fit_seconds_mean,audit_fit_seconds_n_seed_blocks,audit_fit_seconds_n_outer_units,audit_fit_seconds_low,audit_fit_seconds_high,downstream_efficiency_per_second_mean,downstream_efficiency_per_second_n_seed_blocks,downstream_efficiency_per_second_n_outer_units,downstream_efficiency_per_second_low,downstream_efficiency_per_second_high,selected_gain_per_audit_hour_mean,selected_gain_per_audit_hour_n_seed_blocks,selected_gain_per_audit_hour_n_outer_units,selected_gain_per_audit_hour_low,selected_gain_per_audit_hour_high,opportunity_capture_fraction_mean,opportunity_capture_fraction_n_seed_blocks,opportunity_capture_fraction_n_outer_units,opportunity_capture_fraction_low,opportunity_capture_fraction_high,homogeneous_normalized_oracle_opportunity_mean,homogeneous_normalized_oracle_opportunity_n_seed_blocks,homogeneous_normalized_oracle_opportunity_n_outer_units,homogeneous_normalized_oracle_opportunity_low,homogeneous_normalized_oracle_opportunity_high,homogeneous_normalized_selected_gain_mean,homogeneous_normalized_selected_gain_n_seed_blocks,homogeneous_normalized_selected_gain_n_outer_units,homogeneous_normalized_selected_gain_low,homogeneous_normalized_selected_gain_high,homogeneous_normalized_cross_fitted_gap_mean,homogeneous_normalized_cross_fitted_gap_n_seed_blocks,homogeneous_normalized_cross_fitted_gap_n_outer_units,homogeneous_normalized_cross_fitted_gap_low,homogeneous_normalized_cross_fitted_gap_high
similarity_cluster,equal_K,Classical multiview,esol,regression,16,shared_morgan_linear,2.044344205290979,5,15,1.9197808637944793,2.153403357877039,2.0387729363565366,5,15,1.9148900981872512,2.1484457863156794,0.0055712689344426265,5,15,0.004754707854556717,0.0063878300143285355,0.0027829154727746497,5,15,0.00234030077591734,0.0032117286265887232,1.0,5,15,1.0,1.0,0.6337171759175216,5,15,0.5210147685075285,0.746419583327515,0.0020092708115285072,5,15,0.0,0.004553432204684811,9.459122266826062,5,15,9.199461366822167,9.685788973463541,0.21650550646853603,5,15,0.19943899956113523,0.2309060258536831,779.4198232867298,5,15,717.9803984200868,831.261693073259,0.997217084527224,5,15,0.9967882713734098,0.9976596992240816,1.474484071355987,5,15,1.4462329433195928,1.5071556828752841,1.470314770686731,5,15,1.442845479225492,1.5028480179842434,0.0014699852844737762,5,15,0.0,0.003377774139240157
similarity_cluster,equal_K,Classical multiview,esol,regression,32,shared_morgan_linear,2.048918220193784,5,15,1.9294444352075153,2.157358645117241,2.0315058200101466,5,15,1.8907405309907876,2.1501885751128103,0.017412400183637523,5,15,0.005295534709200086,0.035187835966584,0.008830687697528131,5,15,0.0025316641668145035,0.018397091445853254,0.7793103448275862,5,15,0.632183908045977,0.9264367816091955,0.4173769382418412,5,15,0.24831626821529276,0.6164322432730998,0.01293981185366746,5,15,0.0002150785105624461,0.03151806256398532,19.569003400128953,5,15,18.859841846717366,20.55659987352943,0.10398479421959535,5,15,0.09794010880550932,0.10965094156081634,374.34525919054323,5,15,352.58439169983365,394.74338961893875,0.9909474812457593,5,15,0.981381077497429,0.9974683358331843,1.4562676301423432,5,15,1.4315433053718918,1.4915499771677436,1.4426359860684614,5,15,1.4229091811770749,1.4651373328205533,0.0102673278285851,5,15,8.723112012048453e-05,0.025462178183105262
similarity_cluster,equal_K,Homogeneous Morgan,bace,classification,4,shared_morgan_linear,0.08035797976134375,5,15,0.06439517814954183,0.09632078137314566,0.05194783213190066,5,15,0.03711490385562107,0.06834924939653599,0.028410147629443078,5,15,0.015514651433407361,0.05010972947501032,0.3440845878658865,5,15,0.2887710227549885,0.4101494075161024,-0.06666666666666667,5,15,-0.3333333333333333,0.4666666666666667,0.3739130434782608,5,15,0.19999999999999993,0.5478260869565217,0.013063902844924735,5,15,0.0,0.0391917085347742,0.6815002599925105,5,15,0.6663507732834348,0.693703153349148,0.08055429595323853,5,15,0.056521416958239014,0.10860162554378354,289.9954654316588,5,15,203.47710104966046,390.9658519576208,0.5389072023408232,5,11,-0.11444201312911292,0.9770545400505275,1.0,5,11,1.0,1.0,0.5389072023408232,5,11,-0.11444201312911292,0.9770545400505275,0.1,5,11,0.0,0.3
similarity_cluster,equal_K,Homogeneous Morgan,bace,classification,8,shared_morgan_linear,0.12563009383859905,5,15,0.11328221004990284,0.1379779776272953,0.09987474829905804,5,15,0.07993167381298134,0.1218122902873775,0.02575534553954103,5,15,0.014096464028231734,0.03575458992152104,0.17327338223876093,5,15,0.09284316345278638,0.24034396827767948,0.4666666666666666,5,15,0.14666666666666667,0.7866666666666666,0.1670047329276538,5,15,0.05341446923597022,0.2679738562091504,0.0077276711440469326,5,15,-0.0016185337987939818,0.01708396015282724,2.9125578800565552,5,15,2.5515507934149344,3.35707680673804,0.03556073357027575,5,15,0.027241872636090243,0.0448424638367495,128.0186408529927,5,15,98.07074148992488,161.43286981229818,0.7395857280943849,5,14,0.6384645544117689,0.8627613278162833,1.0,5,14,1.0,1.0,0.7395857280943849,5,14,0.6384645544117689,0.8627613278162833,0.09555703229137406,5,14,0.0006331797370994471,0.1837127944629849
similarity_cluster,equal_K,Homogeneous Morgan,bace,classification,16,shared_morgan_linear,0.14139978925126495,5,15,0.1300237378545852,0.15439832197845524,0.10618747661591202,5,15,0.09096760780035933,0.1280370738257123,0.03521231263535293,5,15,0.02600040391217797,0.04213832343473723,0.21627624404562598,5,15,0.14580175858904218,0.27531510515964264,0.2615384615384616,5,15,-0.06666666666666665,0.5897435897435898,0.12249255384382625,5,15,-0.0007757042608539012,0.2744782522981682,0.01553161849258326,5,15,0.009765497382127048,0.02129773960303947,19.54822312667966,5,15,14.021295353374445,27.07615170002682,0.006198365108971374,5,15,0.004072165250670166,0.00849717187886188,22.314114392296943,5,15,14.858881829242303,30.589818763902763,0.6990144206360952,5,15,0.597908582448448,0.8091715855210622,1.0,5,15,1.0,1.0,0.6990144206360952,5,15,0.597908582448448,0.81120531277467,0.11660413453198745,5,15,0.04711100355686419,0.1821326835092149
similarity_cluster,equal_K,Homogeneous Morgan,bace,classification,32,shared_morgan_linear,0.1468583577993289,5,15,0.13610922893531585,0.15926436693177407,0.1077968972034348,5,15,0.09244113163186475,0.12978239116925241,0.03906146059589409,5,15,0.029519106374073074,0.04612615935846653,0.2230268157185656,5,15,0.1582397730178767,0.2663172335883185,0.19080459770114944,5,15,-0.029885057471264364,0.4114942528735632,0.13814694378253342,5,15,0.013866142985239211,0.3029468129195238,0.013661189122947292,5,15,0.004473789900638514,0.022331482298159535,35.00818517336933,5,15,25.03128935341956,46.94187822665553,0.0034653694532494938,5,15,0.002336206837475193,0.004685871100605663,12.475330031698176,5,15,8.79129650238741,16.869135962180387,0.6971533982005917,5,15,0.5942803463101957,0.811423861258065,1.0,5,15,1.0,1.0,0.6971533982005917,5,15,0.591289125150675,0.8144150824175858,0.04568251890421373,5,15,-0.040074097018176526,0.12741949347122286
similarity_cluster,equal_K,Homogeneous Morgan,clintox,classification,4,shared_morgan_linear,0.07232058928734832,5,15,0.06470546030795338,0.08027896317370005,0.07232058928734832,5,15,0.06470546030795338,0.08027896317370005,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,1.0,5,15,1.0,1.0,1.0,5,15,1.0,1.0,0.0,5,15,0.0,0.0,0.5889599066615718,5,15,0.5738015466292071,0.6076216399941274,0.12372963317116888,5,15,0.1109989038723768,0.14001046468122283,445.42667941620783,5,15,399.59605394055643,504.0376728524021,1.0,5,15,1.0,1.0,1.0,5,15,1.0,1.0,1.0,5,15,1.0,1.0,0.0,5,15,0.0,0.0
similarity_cluster,equal_K,Homogeneous Morgan,clintox,classification,8,shared_morgan_linear,0.11629389084375234,5,15,0.10484733348306756,0.13123237503431406,0.08728995616114729,5,15,0.07258496377263689,0.10135114338715445,0.029003934682605044,5,15,0.01822634615224643,0.039512261569048225,0.2668610944516172,5,15,0.16590356331695927,0.3564466176237383,0.6799999999999999,5,15,0.2533333333333333,1.0,0.2208549320111186,5,15,-0.01978814514311475,0.46486364660806856,0.019453230931762797,5,15,0.012226267125851606,0.027728698227313157,2.431382386646387,5,15,2.2984056399630677,2.6389015799931546,0.03588225801020433,5,15,0.030806107473151007,0.04162141506231595,129.17612883673556,5,15,110.7672273215866,149.8370942243374,0.7102576281751942,5,15,0.5744241438599094,0.8337691091151905,1.0,5,15,1.0,1.0,0.7102576281751942,5,15,0.5744241438599094,0.8245627717630043,0.18482018666303585,5,15,0.1193565721514404,0.25097646884808184
similarity_cluster,equal_K,Homogeneous Morgan,clintox,classification,16,shared_morgan_linear,0.1228137763802584,5,15,0.10889046941678522,0.13912991939307728,0.08994321537604087,5,15,0.07607980210127026,0.10760254714548342,0.03287056100421752,5,15,0.027719079883207293,0.03871898214003479,0.32628962036777287,5,15,0.25283086626813656,0.3931821525293253,0.015384615384615403,5,15,-0.23076923076923075,0.3435897435897436,-0.04908189637463353,5,15,-0.11845786547811107,0.020294072728844016,0.013034883914385297,5,15,0.006513958556894792,0.020986083035944576,16.25881282664292,5,15,13.944791993316418,20.47436159331507,0.0057894385771209474,5,15,0.00450273930405233,0.007272902282187237,20.841978877635405,5,15,16.209861494588388,26.182448215874047,0.6334324676283261,5,15,0.5315929956981644,0.7351450986672501,1.0,5,15,1.0,1.0,0.6334324676283261,5,15,0.5315929956981644,0.7350087099251786,0.15959729723768007,5,15,0.051271922129968964,0.26792267234539124
similarity_cluster,equal_K,Homogeneous Morgan,clintox,classification,32,shared_morgan_linear,0.1288219660103317,5,15,0.11673383910226016,0.1410945571610392,0.0989024169598962,5,15,0.08095749835708284,0.11604287805811353,0.02991954905043548,5,15,0.02513496876377762,0.035247903720895424,0.27677649192331655,5,15,0.2032571334179941,0.36377753536177265,0.04367816091954024,5,15,-0.10344827586206898,0.19080459770114944,0.130940188516784,5,15,-0.0010936664905399566,0.262974043524108,0.013210301714456838,5,15,0.005083892757022939,0.024351047723623943,31.990457893291023,5,15,27.12324000665297,40.836296573250245,0.0032619642644285156,5,15,0.0024442525620398965,0.0040660216254945585,11.743071351942655,5,15,8.985194545939873,14.637677851780413,0.6918185487615195,5,15,0.574376160607489,0.7815966189336649,1.0,5,15,1.0,1.0,0.6918185487615195,5,15,0.574376160607489,0.7846392102259048,0.1659332978550716,5,15,0.0578249739665994,0.33228439061474363
similarity_cluster,equal_K,Homogeneous Morgan,esol,regression,4,shared_morgan_linear,1.3255368459298997,5,15,1.2143827866626051,1.4208119942945012,1.3255368459298997,5,15,1.2143827866626051,1.4208119942945012,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,1.0,5,15,1.0,1.0,1.0,5,15,1.0,1.0,0.0,5,15,0.0,0.0,0.22176395998879564,5,15,0.20332257332435413,0.25094235336873594,6.169348328702202,5,15,5.126412981515591,6.927536660883957,22209.653983327928,5,15,18293.388474636857,24939.131979182246,1.0,5,15,1.0,1.0,1.0,5,15,1.0,1.0,1.0,5,15,1.0,1.0,0.0,5,15,0.0,0.0
similarity_cluster,equal_K,Homogeneous Morgan,esol,regression,8,shared_morgan_linear,1.3441226078224167,5,15,1.2181889655434444,1.4546935692537573,1.3208053359691223,5,15,1.1998001301751589,1.419339352576242,0.02331727185329434,5,15,0.012439604384006547,0.03569387567256245,0.01691473610577574,5,15,0.009147749165178196,0.02460843281638981,1.0,5,15,1.0,1.0,0.5456389452332657,5,15,0.49515438359251746,0.6466080685147622,0.0009620112073404448,5,15,-0.0056979358943721374,0.007621958309053027,1.568656053328109,5,15,1.384956913332764,1.7906344800256178,0.8675250419698324,5,15,0.6946326795883124,1.0041279639795992,3123.0901510913964,5,15,2500.677646517924,3614.8606703265564,0.9830852638942119,5,15,0.975391567183593,0.9908522508348151,1.0,5,15,1.0,1.0,0.9830852638942119,5,15,0.975391567183593,0.9907498638494504,0.0010300649507635612,5,15,-0.0038606623283617947,0.0059752191595052
similarity_cluster,equal_K,Homogeneous Morgan,esol,regression,16,shared_morgan_linear,1.395657481434794,5,15,1.2835288247472234,1.4952222134853286,1.3662012600484343,5,15,1.2597950831217528,1.456706590815131,0.029456221386359643,5,15,0.01705989857957267,0.04185254419314662,0.021512272440168116,5,15,0.012517081583124357,0.030506828954375738,0.8358974358974359,5,15,0.6717948717948719,1.0,0.45761966433940726,5,15,0.3026538541506665,0.563278171286276,0.013654371898802874,5,15,0.0029504654629831134,0.02625406591058871,15.048279993317554,5,15,10.93285450004817,20.70468327997951,0.10323597920074501,5,15,0.0706683310303711,0.12923037623190303,371.64952512268195,5,15,254.40599170933598,465.22935443485085,0.978487727559816,5,15,0.9694931710456022,0.9872207282817351,1.0,5,15,1.0,1.0,0.978487727559816,5,15,0.9687640587071978,0.9872207282817351,0.010730713596967837,5,15,0.0026236977017636246,0.020004104044552183
similarity_cluster,equal_K,Homogeneous Morgan,esol,regression,32,shared_morgan_linear,1.416797104748219,5,15,1.2987449167028529,1.5136242779467322,1.395911671637849,5,15,1.2816528574839217,1.499980972567452,0.02088543311037001,5,15,0.008561822919791507,0.03144431508374486,0.015509620563460596,5,15,0.00645416192693202,0.02309813015299477,0.4850574712643678,5,15,0.11724137931034484,0.7793103448275862,0.4619929249382414,5,15,0.2000604366925634,0.7709500599640311,0.0017310517773825307,5,15,-0.007244279122329692,0.010706382677094752,23.738852193319083,5,15,17.365000860024395,32.19949993334012,0.06674000856411415,5,15,0.045610196508680256,0.08415942548518006,240.26403083081095,5,15,164.69133431021683,302.9739317466482,0.9844903794365278,5,15,0.976901869846988,0.9925861934176321,1.0,5,15,1.0,1.0,0.9844903794365278,5,15,0.9769018698469878,0.9925861934176321,0.0019867253863585775,5,15,-0.004710222802865325,0.008683673575582479
similarity_cluster,equal_K,Modern-augmented,bace,classification,4,shared_morgan_linear,0.14661439392794515,5,15,0.12767675622800978,0.1655520316278805,0.03546769778759622,5,15,0.015052703212017673,0.055603127434292146,0.11114669614034893,5,15,0.07908752254832863,0.1345701586752047,0.574942579030871,5,15,0.41886943731298015,0.6627982699023096,-0.06666666666666665,5,15,-0.8666666666666668,0.7333333333333334,0.026086956521739056,5,15,-0.19420289855072476,0.22318840579710136,0.09046921131338778,5,15,0.06354231895964682,0.11112379862459205,150.85447488663485,5,15,148.76627906662955,153.00435822665457,0.00024119333698285395,5,15,0.00011261033810383826,0.00037595141912626036,0.8682960131382742,5,15,0.40539721717381794,1.3534251088545373,-0.8023430230676671,5,15,-2.46951897331629,0.35135331556617877,2.3509175657392083,5,11,1.4366026192995924,3.623957117382914,0.3630768298031172,5,11,-0.8339224730178205,1.172332759193485,1.3480479431140133,5,11,0.5165499416340642,2.711531071857892
similarity_cluster,equal_K,Modern-augmented,bace,classification,8,shared_morgan_linear,0.16424323481448205,5,15,0.14851256134816915,0.179973908280795,0.08181907940079945,5,15,0.05244536996203131,0.11792940970662329,0.08242415541368259,5,15,0.05229856940901053,0.10888180210776217,0.378125159431341,5,15,0.270484969002175,0.45520675088068785,-0.06666666666666667,5,15,-0.3866666666666666,0.2533333333333333,-0.044910224626249,5,15,-0.17040042070468037,0.1561866125760649,0.04397579869969591,5,15,0.02280022879197747,0.06605477864284597,153.51841696662595,5,15,151.487414286631,155.99403710003244,0.0005322807002226073,5,15,0.00034486978923765346,0.0007809719165227791,1.9162105208013862,5,15,1.2415312412555526,2.7572718376874557,0.45970931181364943,5,15,0.27069243903750045,0.652070231702193,1.4329374927204228,5,14,1.2248162422347921,1.6552579987537126,0.7523584215606831,5,14,0.5086547471423154,0.9834652598498753,0.12268506664862011,5,14,-0.05347562931158405,0.26256847055000176
similarity_cluster,equal_K,Modern-augmented,bace,classification,16,shared_morgan_linear,0.18017984166825807,5,15,0.16400809793542265,0.1963515854010935,0.10862046589117362,5,15,0.09832849279850231,0.12236157650311888,0.07155937577708446,5,15,0.053030085503903326,0.09016667101719467,0.30798177651542397,5,15,0.225385144877399,0.3893102166505421,0.09743589743589742,5,15,-0.14871794871794872,0.3435897435897436,0.043751809381040764,5,15,-0.07638539626503073,0.22944760290890748,0.03344643332266308,5,15,0.016410933472183878,0.05048193317314229,159.7232776466136,5,15,157.76167897321673,162.12271645339592,0.0006831038967300682,5,15,0.0006139536376686526,0.0007697781820882865,2.459174028228246,5,15,2.2102330956071494,2.7712014555178315,0.5872719829747968,5,15,0.4858082463793242,0.6921911042926994,1.3526708673816215,5,15,1.2046488286685557,1.4874692004717909,0.7738482903245282,5,15,0.6381950381299804,0.8893967080869508,0.12261584072889316,5,15,-0.03471771281185759,0.2799493942696439
similarity_cluster,equal_K,Modern-augmented,bace,classification,32,shared_morgan_linear,0.18946427140333838,5,15,0.17487595957764163,0.20405258322903513,0.12357701327552166,5,15,0.11014916128689538,0.13700486526414796,0.0658872581278167,5,15,0.05526928852381095,0.07963904585135942,0.2622988689225826,5,15,0.2023366480831669,0.31767703484420795,-0.029885057471264364,5,15,-0.10344827586206898,0.11724137931034484,-0.014935772805424088,5,15,-0.05288743269311783,0.030509496231594557,0.014374073509268653,5,15,0.0022893142331415666,0.026458832785395743,201.15212558657706,5,15,199.38334571993522,203.40784391988998,0.0006167052265332704,5,15,0.0005519774660411351,0.0006814329870254057,2.2201388155197734,5,15,1.9871188777480864,2.4531587532914605,0.6362060810712891,5,15,0.5545085095075317,0.7294765984832219,1.4422398465443529,5,15,1.2354291320552127,1.649050561033493,0.8616161683813477,5,15,0.7517248856155095,0.956383676149458,0.2230328228808741,5,15,-0.004971729090416426,0.4666062480479611
similarity_cluster,equal_K,Modern-augmented,clintox,classification,4,shared_morgan_linear,0.11048877825193615,5,15,0.1002933334997047,0.12016368861936728,0.10983681049470524,5,15,0.1007605250680043,0.11951172086213635,0.0006519677572309165,5,15,0.0,0.001955903271692749,0.00450173930833807,5,15,0.0,0.01350521792501421,1.0,5,15,1.0,1.0,0.9072463768115941,5,15,0.7217391304347827,1.0,0.0,5,15,0.0,0.0,145.43523122665937,5,15,144.51131833332278,146.70754863999704,0.0007540694967943157,5,15,0.0006908568930260621,0.0008262822216501842,2.7146501884595358,5,15,2.487084814893823,2.957182558504557,1.0,5,14,1.0,1.0,1.585944387194969,5,15,1.355836175153672,1.744588753195708,1.5692524296835881,5,15,1.3391442176422912,1.744588753195708,0.0,5,15,0.0,0.0
similarity_cluster,equal_K,Modern-augmented,clintox,classification,8,shared_morgan_linear,0.12566335379701032,5,15,0.1135769425935631,0.13854439619675077,0.09718010947235325,5,15,0.07855837139078138,0.11547555172901436,0.02848324432465705,5,15,0.0191088942127723,0.037241292539076445,0.12845015044614108,5,15,0.07779614904840623,0.1791041518438759,0.6799999999999999,5,15,0.4666666666666666,0.8933333333333333,0.3521147922770641,5,15,0.1333483585004883,0.5708812260536398,0.004834543684959192,5,15,-0.0009909493981516229,0.012175159924467382,148.2905163266657,5,15,147.42678366667047,149.46172857331888,0.0006550512460089508,5,15,0.0005312099965690002,0.0007897408953997338,2.358184485632223,5,15,1.9123559876484009,2.843067223439041,0.7227844531121025,5,15,0.5721042179729627,0.868032919888979,1.11203532342383,5,15,1.0343326386264937,1.1971615449716577,0.8142132689252348,5,15,0.6560397497798104,0.9754776175430434,0.030614914227595418,5,15,-0.01643752530440303,0.07980973507986598
similarity_cluster,equal_K,Modern-augmented,clintox,classification,16,shared_morgan_linear,0.1796447763553027,5,15,0.16313023549865657,0.19796049512115999,0.16235125360817887,5,15,0.14172037342051197,0.18149253824461584,0.017293522747123834,5,15,0.009670439137198126,0.025150930015888445,0.06271339747136079,5,15,0.031078717606317745,0.10067027389523338,0.6717948717948719,5,15,0.4256410256410256,0.9179487179487179,0.37943236919872436,5,15,0.19558656711117287,0.6020196238334611,0.010621875337941818,5,15,0.004785152188199268,0.021280508347682865,154.24828551332078,5,15,153.42215164002263,155.33594441326565,0.0010515226492198689,5,15,0.000920143305562756,0.0011757280610500127,3.785481537191528,5,15,3.3125159000259217,4.232621019780046,0.9147106293420626,5,15,0.8863463202416281,0.943074938442497,1.5443484044912328,5,15,1.3741357468588749,1.7202994497733772,1.42183228171615,5,15,1.2336142533985732,1.6418380337472396,0.06410016870891425,5,15,0.02526475534212117,0.11970896247450766
similarity_cluster,equal_K,Modern-augmented,clintox,classification,32,shared_morgan_linear,0.2005809999750443,5,15,0.18968840724380892,0.21195638158934557,0.1955945904353107,5,15,0.18646049096187606,0.20609756224368417,0.004986409539733639,5,15,0.0018422508380957193,0.008085284037500085,0.014720367711121684,5,15,0.005817032930594897,0.023623702491648475,0.7057471264367816,5,15,0.4850574712643678,0.9264367816091955,0.5534809362239985,5,15,0.297965141772109,0.8243950459724239,0.0019440493124703562,5,15,0.00018571202781728264,0.004706021811284959,196.85654972006645,5,15,194.53755050671754,199.17554893341537,0.0009943800807788394,5,15,0.0009455085198955161,0.0010433832909316411,3.5797682908038224,5,15,3.390591109968632,3.752072804523511,0.9739894427264641,5,15,0.9575983698895201,0.9900975600417711,1.6434494342482986,5,15,1.518192915903888,1.766058919804631,1.5989341739992093,5,15,1.4769770196650511,1.7208913283333676,0.023692285993293472,5,15,0.00212141728729397,0.0590488893038391
similarity_cluster,equal_K,Modern-augmented,esol,regression,4,shared_morgan_linear,1.8125340057863195,5,15,1.694185743844106,1.9408809409744265,1.7899924264782805,5,15,1.6770024241590218,1.927399845544588,0.02254157930803912,5,15,0.0,0.06762473792411736,0.013298913222651115,5,15,0.0,0.039896739667953346,1.0,5,15,1.0,1.0,0.9304347826086957,5,15,0.7913043478260868,1.0,0.02254157930803912,5,15,0.0,0.06762473792411736,137.3702146666823,5,15,135.9271179599765,138.8133113733881,0.013039914194772165,5,15,0.012136421834140557,0.014063268269587152,46.94369110117979,5,15,43.76233214199915,50.62776577051374,0.9867010867773409,5,15,0.9601032603320231,1.0,1.3790992138546365,5,15,1.3343454914972706,1.4303616791654803,1.3611324484810727,5,15,1.2844377203426245,1.4303616791654803,0.017966765373564005,5,15,0.0,0.05390029612069201
similarity_cluster,equal_K,Modern-augmented,esol,regression,8,shared_morgan_linear,1.933920861298573,5,15,1.8105692793723194,2.0325183750454032,1.908375570008023,5,15,1.8037033298305345,1.9842509287485217,0.025545291290549926,5,15,0.0,0.05350881142615207,0.012224374086731738,5,15,0.0,0.025516555507430448,1.0,5,15,1.0,1.0,0.8317181278641724,5,15,0.6297798813011795,1.0,0.02018283974238358,5,15,0.0,0.043309902187881284,138.20114642673485,5,15,136.74892216666294,139.65337068680674,0.013814026321739023,5,15,0.013011628751825405,0.014435493505755084,49.730494758260484,5,15,46.841863506571464,51.96777662071829,0.9877756259132623,5,15,0.974483444492557,1.0,1.4522356155473801,5,15,1.4063714172028956,1.4990016595981188,1.4349368219694008,5,15,1.3708719843406825,1.4990016595981188,0.012470408124668562,5,15,0.0,0.028407015795179368
similarity_cluster,equal_K,Modern-augmented,esol,regression,16,shared_morgan_linear,1.990853919815081,5,15,1.8822571647319752,2.0882817234569195,1.9680687997189856,5,15,1.8414784660913497,2.0766903985060785,0.022785120096095575,5,15,0.0028036288683614074,0.048285197722939946,0.01210402663795296,5,15,0.0015969803918991585,0.02621677240944593,0.7538461538461539,5,15,0.5897435897435898,0.9179487179487179,0.6506225370290208,5,15,0.47875136572878096,0.8379902893481347,0.009251480091818604,5,15,0.0,0.027754440275455816,141.28350000677554,5,15,139.8353341000892,142.73166591346188,0.01394189357318899,5,15,0.01297391692519759,0.014852632357849527,50.190816863480364,5,15,46.409757265689684,53.46947648825828,0.9877594563008811,5,15,0.9736467105293803,0.9984030196081,1.4363915790939248,5,15,1.3991292942063773,1.4785156041211214,1.41814344022201,5,15,1.395142010789238,1.4411448696547824,0.007436060160213839,5,15,0.0,0.022308180480641517
similarity_cluster,equal_K,Modern-augmented,esol,regression,32,shared_morgan_linear,2.044344205290979,5,15,1.9197808637944793,2.153403357877039,2.0387729363565366,5,15,1.9148900981872512,2.1484457863156794,0.0055712689344426265,5,15,0.004754707854556717,0.0063878300143285355,0.002773879794079606,5,15,0.002331265097222296,0.0032117286265887232,1.0,5,15,1.0,1.0,0.6691500866147116,5,15,0.5673501132653922,0.7709500599640311,0.0020092708115285072,5,15,0.0,0.004553432204684811,166.0010435001808,5,15,164.12340127346494,167.82935875350762,0.012288857532846217,5,15,0.011494673265139957,0.013003642449176686,44.239887118246386,5,15,41.16289780523954,46.86318983923955,0.997217084527224,5,15,0.9967882713734098,0.9976596992240816,1.4532526704120334,5,15,1.4290295242137787,1.4886936279557417,1.44912578502408,5,15,1.4252647695527876,1.4842968987533938,0.001452538669517259,5,15,0.0,0.0033603275242836397
